City,Region,Country,AirQuality,WaterPollution,AirQuality_norm,WaterPollution_norm,AirQuality_log,WaterPollution_log,EnvScore
Thoothukudi,Tamil Nadu,india,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
Mykolaiv,Mykolaiv Oblast,ukraine,50.0,75.0,0.5,0.75,3.9318256327243257,4.330733340286331,-25.0
Castries,Castries Quarter,saint lucia,70.83333333,33.33333333,0.7083333333,0.33333333330000003,4.274348620829289,3.5361166994644386,37.5
Klagenfurt,Carinthia,austria,71.42857143,16.66666667,0.7142857143000001,0.16666666670000002,4.282600854555594,2.8716796250726913,54.76190476000001
Kansas City,Missouri,united states of america,76.74418605,44.51219512,0.7674418605,0.44512195120000003,4.353423770771406,3.817980314660109,32.231990929999995
Sri Jayawardenepura Kotte,Western Province,sri lanka,75.0,75.0,0.75,0.75,4.330733340286331,4.330733340286331,0.0
Talcahuano,Biobio Region,chile,33.33333333,0.0,0.33333333330000003,0.0,3.5361166994644386,0.0,33.33333333
Szombathely,Vas County,hungary,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Isfahan,Isfahan Province,iran,35.15625,44.0,0.3515625,0.44,3.58784982439395,3.8066624897703196,-8.84375
Gangneung,Gangwon Province,south korea,25.0,50.0,0.25,0.5,3.258096538021482,3.9318256327243257,-25.0
Geoje,South Gyeongsang,south korea,37.5,50.0,0.375,0.5,3.6506582412937387,3.9318256327243257,-12.5
Gwangyang,South Jeolla,south korea,0.0,100.0,0.0,1.0,0.0,4.61512051684126,-100.0
Gwangju,Gyeonggi Province,south korea,41.66666667,0.0,0.41666666669999997,0.0,3.7534179753296324,0.0,41.66666667
Gumi,North Gyeongsang Province,south korea,25.0,50.0,0.25,0.5,3.258096538021482,3.9318256327243257,-25.0
Gunsan,North Jeolla Province,south korea,12.5,50.0,0.125,0.5,2.6026896854443837,3.9318256327243257,-37.5
Gimcheon,North Gyeongsang Province,south korea,25.0,50.0,0.25,0.5,3.258096538021482,3.9318256327243257,-25.0
Mokpo,South Jeolla,south korea,37.5,50.0,0.375,0.5,3.6506582412937387,3.9318256327243257,-12.5
Gyeongju,North Gyeongsang Province,south korea,25.0,50.0,0.25,0.5,3.258096538021482,3.9318256327243257,-25.0
Bucheon,Gyeonggi Province,south korea,10.0,0.0,0.1,0.0,2.3978952727983707,0.0,10.0
Seosan,South Chungcheong Province,south korea,37.5,50.0,0.375,0.5,3.6506582412937387,3.9318256327243257,-12.5
Seongnam,Gyeonggi Province,south korea,12.5,50.0,0.125,0.5,2.6026896854443837,3.9318256327243257,-37.5
Andong,North Gyeongsang Province,south korea,25.0,50.0,0.25,0.5,3.258096538021482,3.9318256327243257,-25.0
Ansan,Gyeonggi Province,south korea,33.33333333,25.0,0.33333333330000003,0.25,3.5361166994644386,3.258096538021482,8.333333330000002
Anyang,Gyeonggi Province,south korea,7.5,58.33333333,0.075,0.5833333333,2.1400661634962708,4.083171261567796,-50.83333333
Yeosu,South Jeolla,south korea,25.0,50.0,0.25,0.5,3.258096538021482,3.9318256327243257,-25.0
Wonju,Gangwon Province,south korea,12.5,50.0,0.125,0.5,2.6026896854443837,3.9318256327243257,-37.5
Uijeongbu,Gyeonggi Province,south korea,25.0,50.0,0.25,0.5,3.258096538021482,3.9318256327243257,-25.0
Icheon,Gyeonggi Province,south korea,0.0,100.0,0.0,1.0,0.0,4.61512051684126,-100.0
Jeonju,North Jeolla Province,south korea,19.44444444,100.0,0.19444444440000003,1.0,3.017711180055375,4.61512051684126,-80.55555556
Jeju,Jeju Province,south korea,50.0,60.71428571,0.5,0.6071428571,3.9318256327243257,4.122515439119352,-10.714285709999999
Jecheon,North Chungcheong Province,south korea,12.5,50.0,0.125,0.5,2.6026896854443837,3.9318256327243257,-37.5
Cheonan,South Chungcheong Province,south korea,25.0,50.0,0.25,0.5,3.258096538021482,3.9318256327243257,-25.0
Cheongju,North Chungcheong Province,south korea,7.142857143,50.0,0.07142857143,0.5,2.0971411187967806,3.9318256327243257,-42.857142857
Chuncheon,Gangwon Province,south korea,31.25,12.5,0.3125,0.125,3.4735180432417816,2.6026896854443837,18.75
Pyeongtaek,Gyeonggi Province,south korea,0.0,75.0,0.0,0.75,0.0,4.330733340286331,-75.0
Pohang,North Gyeongsang Province,south korea,43.75,37.5,0.4375,0.375,3.8010914447208646,3.6506582412937387,6.25
Kharkiv,Kharkiv Oblast,ukraine,52.05882353,58.73493976,0.5205882353,0.5873493976,3.971401176017494,4.089917104814673,-6.676116230000005
Sheffield,England,united kingdom,70.23809524,27.94117647,0.7023809524000001,0.2794117647,4.266027720837737,3.3652653724157666,42.296918770000005
York,England,united kingdom,81.81818182,18.75,0.8181818182000001,0.1875,4.4166476244835415,2.9831534913471307,63.06818182000001
Suzhou,Jiangsu,people's republic of china,21.96969697,73.21428571,0.21969696970000002,0.7321428571,3.134175824189084,4.306956661426221,-51.24458874
Wenzhou,Zhejiang,people's republic of china,10.0,75.0,0.1,0.75,2.3978952727983707,4.330733340286331,-65.0
Wuxi,Jiangsu,people's republic of china,12.5,87.5,0.125,0.875,2.6026896854443837,4.483002552013883,-75.0
Huzhou,Zhejiang,people's republic of china,5.0,100.0,0.05,1.0,1.791759469228055,4.61512051684126,-95.0
Shaoxing,Zhejiang,people's republic of china,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Olympia,Washington,united states of america,87.5,18.75,0.875,0.1875,4.483002552013883,2.9831534913471307,68.75
Palikir,Pohnpei State,federated states of micronesia,100.0,100.0,1.0,1.0,4.61512051684126,4.61512051684126,0.0
Santiago de los Caballeros,Santiago Province,dominican republic,35.0,66.66666667,0.35000000000000003,0.6666666667,3.58351893845611,4.214593690422939,-31.666666669999998
Ningbo,Zhejiang,people's republic of china,20.3125,75.0,0.203125,0.75,3.0592937550437354,4.330733340286331,-54.6875
Belo Horizonte,Minas Gerais,brazil,51.171875,47.45762712,0.51171875,0.4745762712,3.9545435565839826,3.880689748444574,3.714247880000002
Agra,Uttar Pradesh,india,23.61111111,69.82758621,0.2361111111,0.6982758621,3.203198012103824,4.260248560545847,-46.21647510000001
Harbin,Heilongjiang,people's republic of china,14.28571429,57.5,0.1428571429,0.5750000000000001,2.7269186856869667,4.069026754237811,-43.21428571
Donetsk,Donetsk Oblast,ukraine,20.0,65.0,0.2,0.65,3.044522437723423,4.189654742026425,-45.0
Aigle,Canton of Vaud,switzerland,75.0,25.0,0.75,0.25,4.330733340286331,3.258096538021482,50.0
Cincinnati,Ohio,united states of america,57.57575758,43.10344828,0.5757575758,0.4310344828,4.070320917814277,3.786537971686192,14.4723093
Omaha,Nebraska,united states of america,78.57142857,32.35294118,0.7857142857,0.3235294118,4.376655090854017,3.507145959777356,46.21848738999999
Fresno,California,united states of america,21.25,78.125,0.2125,0.78125,3.1023420086122493,4.3710288804643405,-56.875
Plymouth,England,united kingdom,73.80952381,23.61111111,0.7380952381,0.2361111111,4.314945200538563,3.203198012103824,50.198412700000006
Edirne,Edirne Province,turkey,33.33333333,50.0,0.33333333330000003,0.5,3.5361166994644386,3.9318256327243257,-16.666666669999998
Richmond,Virginia,united states of america,73.17073171,27.63157895,0.7317073171,0.2763157895,4.306369621009229,3.354510267781414,45.53915275999999
Fortaleza,Ceara,brazil,66.66666667,56.94444444,0.6666666667,0.5694444444,4.214593690422939,4.059484697027906,9.72222223
Derby,England,united kingdom,73.07692308,21.15384615,0.7307692308,0.2115384615,4.305104054378126,3.098011122500798,51.92307693
Guayaquil,Guayas Province,ecuador,41.21621622,70.51282051,0.4121621622,0.7051282051,3.7428044178450355,4.269876741458402,-29.296604289999998
Cotonou,Littoral Department,benin,25.0,100.0,0.25,1.0,3.258096538021482,4.61512051684126,-75.0
Louisville,Kentucky,united states of america,56.06060606,38.79310345,0.5606060606,0.3879310345,4.044113967180051,3.683693617124898,17.26750261
Madison,Wisconsin,united states of america,86.76470588,40.32258065,0.8676470587999999,0.4032258065,4.47465943668068,3.721409097528684,46.442125229999995
Salem,Oregon,united states of america,87.5,17.85714286,0.875,0.1785714286,4.483002552013883,2.936891773682573,69.64285714
Ketchikan,Alaska,united states of america,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Trois-Rivieres,Quebec,canada,82.14285714,0.0,0.8214285714,0.0,4.42056029864176,0.0,82.14285714
Vaughan,Ontario,canada,80.88235294,28.33333333,0.8088235294,0.2833333333,4.405283496823781,3.37872452569646,52.54901961
Markham,Ontario,canada,89.58333333,17.70833333,0.8958333333,0.17708333329999998,4.506270237296411,2.928969057216135,71.875
La Plata,Buenos Aires Province,argentina,40.90909091,63.63636364,0.40909090910000007,0.6363636364,3.73550277021997,4.168777157061129,-22.727272729999996
Brampton,Ontario,canada,70.83333333,39.88095238,0.7083333333,0.39880952379999995,4.274348620829289,3.7106642425908105,30.952380950000006
Cordoba,Cordoba Province,argentina,35.0,58.33333333,0.35000000000000003,0.5833333333,3.58351893845611,4.083171261567796,-23.333333330000002
Santa Rosa,La Pampa,argentina,75.0,75.0,0.75,0.75,4.330733340286331,4.330733340286331,0.0
San Salvador de Jujuy,Province of Jujuy,argentina,75.0,50.0,0.75,0.5,4.330733340286331,3.9318256327243257,25.0
La Rioja,La Rioja Province,argentina,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Mendoza,Mendoza,argentina,65.625,53.57142857,0.65625,0.5357142857,4.199079882486009,3.999510459525084,12.053571429999998
Viedma,Rio Negro Province,argentina,100.0,75.0,1.0,0.75,4.61512051684126,4.330733340286331,25.0
San Luis,San Luis Province,argentina,75.0,50.0,0.75,0.5,4.330733340286331,3.9318256327243257,25.0
Santiago del Estero,Santiago del Estero Province,argentina,75.0,25.0,0.75,0.25,4.330733340286331,3.258096538021482,50.0
Charleston,West Virginia,united states of america,95.0,50.0,0.9500000000000001,0.5,4.564348191467836,3.9318256327243257,45.0
Viljandi,Viljandi County,estonia,100.0,37.5,1.0,0.375,4.61512051684126,3.6506582412937387,62.5
Tulsa,Oklahoma,united states of america,75.0,38.63636364,0.75,0.3863636364,4.330733340286331,3.679746970642407,36.36363636
Paide,Jarva County,estonia,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Monte Carlo,Commune of Monaco,monaco,22.72727273,43.75,0.2272727273,0.4375,3.1666251346392653,3.8010914447208646,-21.02272727
Trabzon,Trabzon Province,turkey,27.77777778,25.0,0.2777777778,0.25,3.3596034844405387,3.258096538021482,2.777777780000001
Herat,Herat,afghanistan,43.75,31.25,0.4375,0.3125,3.8010914447208646,3.4735180432417816,12.5
Coimbra,Coimbra,portugal,82.35294118,41.17647059,0.8235294118,0.4117647059,4.4230838956768075,3.741862496585245,41.17647059
Kandahar,Kandahar,afghanistan,0.0,75.0,0.0,0.75,0.0,4.330733340286331,-75.0
Pecs,Baranya County,hungary,62.5,25.0,0.625,0.25,4.151039905898646,3.258096538021482,37.5
Gifu,Gifu Prefecture,japan,62.5,50.0,0.625,0.5,4.151039905898646,3.9318256327243257,12.5
